ID	SENTIMENT	TEXT
211_ 5	positive	It's still alive, still kicking, and still playing.
35_ 17	positive	It's so small and light, even with a spare battery, you really can take it anywhere.
243_ 32	neutral	Two weeks later I mailed the phone in for repair.
287_ 8	neutral	Well, no more.
191_ 17	positive	- Replaceable battery.
0_ 1	positive	It has an exterior design that combines form and function more elegantly than any point-and-shoot we've ever tested.
186_ 5	neutral	All I can say is what a wonderful choice!
132_ 448	neutral	Also, a word of warning, hide the White Earbud headphones, because they are the most noticable earphones ever and your precious I-Pod could be stolen from you if you don't take steps to hide it from view of other people.
208_ 4	positive	The FM tuner, the 5G of storage, and the removable disk are all great features.
201_ 9	positive	The interface has a sassier flair and the blue-lit trimming is an added bonus.
132_ 471	neutral	 It is sharper on the 'mini' units.
243_ 2	neutral	It was an OK phone with a really nice screen, great battery life, decent signal, and cool applications.
316_ 0	neutral	I've had the last 3 versions of NIS.
298_ 9	neutral	It wasn't the computer - it was Norton Internet Security 2004 which is the culprit!!
320_ 6	neutral	Next I de-fragged my hard drive.
263_ 1	neutral	i have owned many phones with them such as v60, 6190, e715, 6610, v66, v205.... and the list can go on!
324_ 11	negative	Of course, if you try to reach Symantec customer service you get useless automated systems unless you want to pay $30 per incident.
213_ 3	neutral	she also got me an iRiver FM modulator that plugs into the ligher outlet, so i can play it through my regular radio.
0_ 71	positive	My SD500 focuses flawlessly, does not "whine" during video, and my pictures are razor sharp.
100_ 12	neutral	With them, you have to put your baby on the floor or someplace else safe just to put the diaper in the pail.
287_ 35	neutral	Even this, however, did not solve my problems.
268_ 8	neutral	The KDE Bluez system for bluetooth support.
25_ 8	positive	Other than that, I love this camera.
201_ 5	positive	Whichever it may be, I'm happy I've made this purchase.
76_ 5	neutral	I still like it but don't think it rates the 5 stars I gave it but can't change that.
225_ 8	positive	It's easy to use, and makes transfering your CD collection to the player a cinch.
106_ 12	neutral	The M12V is really set up for right hand operation.
278_ 9	neutral	I'll have to buy bigger MMC card of course.
164_ 0	neutral	This is a good product, but the Linksys 54g desktop card is not.
306_ 11	negative	Again, every review written about the Tech Line is true...after waiting close to 45 minutes I finally spoke to a rep.
233_ 19	positive	The phone is sturdy.
278_ 4	negative	you can't do that with a Sony T610 (which i traded for a 6600).
196_ 16	negative	P.S.  The only snag I encountered while initially configuring the device was trying to hook up the Micro to a front USB port.  The bus for the front port on my motherboard did not have enough power; after connecting it to the rear ports, it works perfectly.
132_ 97	positive	 FireWire & USB2.0-- For those fortunate enough to have FireWire400, your in for a real treat with autosync.
194_ 2	positive	It's so small.
195_ 31	positive	Fits well in hand in trouser pockets.
205_ 15	positive	Its ability to record radio is useful as well, but would have been moreso if it could be preset.
97_ 2	neutral	Large diapers have to be wrapped tightly.
168_ 8	positive	If you want to work wirelessly, this router does just what you want it to do and my geek friends say that the security is as good as it gets right now.
135_ 4	negative	HOWEVER, configuration of my system and actual setup of the router for wireless use took me more than 3 hours, and briefly made me reconsider my choice to forego the airport and its notoriously easy setup.
185_ 3	neutral	(That was a major turn off).
225_ 29	neutral	A trick I used was to manually capitalize all the info.
132_ 175	positive	  With accessories, you can make the iPod into a digital recorder, broadcast it remotely through stereo speakers using wireless technology, and play it through your car speakers using either a CD adaptor or FM stereo broadcaster.
132_ 288	positive	 The!  sound quality is great.
117_ 3	positive	One cabinet shop has been using one regularly in a router table for 11 years without a problem.
111_ 3	positive	Saw the Hitachi on Amazon.com with their $25.00 coupon (at the time) and could not resist trying it out.
202_ 3	neutral	What's the point of having "good audio" in your hand when your g/f thinks you have no taste whatsoever and your friends laugh their heads off while proudly showing off their iPod Mini?
189_ 14	neutral	Also, as soon as you select a song and set your desired volume level, put the player on HOLD.
209_ 14	neutral	You're better off not dropping below 128 kbps, especially with music.
0_ 129	negative	Although the SD500 takes great quality photos, the sensitivity of the LCD compromises the quality overall.
116_ 3	neutral	I bought this specifically for a router table I built, and it has performed flawlessly in that capacity.
0_ 182	positive	I also tend to like the sliding cover/on switch found on many compact PS cameras since it's much faster and easier to power on if you need to take that instant shot.
114_ 3	positive	Also I like the  position of all the controls and the fact that it doesn't have any extra  knobs or gizmos.
211_ 27	positive	Pick your favorite color and buy it.
135_ 1	positive	I recently bought the Linksys WRT54G router and have been very happy with the router itself.
0_ 66	negative	The disadvantages of this camera is it has been having some trouble with its autofocus on a few occasional pictures, especially quick candid shots where you start up and shot as quick as you can.
111_ 11	negative	Mine was so bad I had to to use a hammer to free it (and this is why I'm giving it 4, not 5 stars).
132_ 296	positive	  The ease of use of the iPod is a major attribute.
132_ 350	neutral	  Overall, I think the iPod is a good player, although I would note some features that turned me off:
186_ 10	neutral	I did a quick test by selecting a few files and copying them over and they loaded right in.
132_ 139	positive	 In conclusion, I gave the iPod a 4/5 because anything this expensive should would work just about flawlessly.
299_ 0	neutral	I have always sworn by Norton Anti-Virus and SystemWorks products, and have used them both for years.
132_ 409	neutral	  These are nice ones, and you get great sound at first, but again, they break if you even think mean things about them.
275_ 4	negative	namely, it wouldnt sync.
110_ 12	positive	The soft start is nice.
132_ 529	neutral	 However, having said that, this could just be because I haven't really had enough time to experience it in its entirety.
178_ 8	neutral	When you open the package the first thing you see is "Run CD first".
165_ 2	positive	My brother had an old Linksys B band wireless router in his home and it was like magic.
132_ 134	neutral	Someone wrote that they haven't been able to upload songs from burned cds; I have not found this to be so.
263_ 6	neutral	I use this phone as my quick and dirty digital camera!
0_ 7	neutral	I post under JTL at dcresource...check out my images if you want to see what this camera can do.
175_ 2	positive	No down time, great signal strength.
41_ 1	neutral	Somehow, the engineers at Canon did it, and the results are nothing less than astounding.
242_ 24	positive	First of all, the phone houses a great deal of memory for multiple videos, sound clips, photos, texts, etc.
157_ 1	neutral	In my opinion a year is a good service time for a device, I dont expect this router or any other to work great for more than a year.
319_ 9	neutral	I am going to uninstall this and stick with my old version until they offer a fix or until I can find a program from another vendor.
286_ 2	neutral	Even for computer super-heros it's a pain to maintain when there is a problem.
142_ 13	neutral	  !
0_ 186	positive	In low light with flash I found it clear better then the sony P200 (too much red, colours overall not as natural but fewer red-eyes).
292_ 0	negative	I have found too many bugs in Norton Internet Security Professional to recommend it to any one without extreme patience and experience.
218_ 1	neutral	I wanted something more portable, shirt-pocket sized, and something to complement the new Yahoo Music Unlimited site.
45_ 2	neutral	I also recently bought Viking's IntelliFlash Memory Reader.
225_ 25	neutral	Just check the menu on your Zen, and it's all there, and neatly stored.
263_ 11	neutral	If you own an apple you can isync it to your address book so that you have all of you numbers in two places..... in case you lose your phone (get INSURACE)
207_ 21	neutral	It's supposed to support that format, but I keep getting a file transfer failure no matter what I try.
273_ 1	negative	These people takes lest effort to process rebate forms.
130_ 1	negative	Only problem is that is a bit heavy.
224_ 10	positive	It was a good player when it worked and I loved the design.
80_ 6	positive	I use the scented bags and even if I don't no smell!
91_ 5	neutral	So then I used straight bleach.
187_ 12	positive	Reliability & Build  I dropped the player once from about 4 ft, and it fell hard, but kept on playing.
207_ 4	neutral	Then last week, my player just quit working, period.
194_ 5	positive	The sound is amazing.
132_ 231	positive	 The sound quality is excellent, accessing the music is easy, and the controls are generally well thought out.
295_ 2	neutral	Maybe it's me, but this isn't my program.
91_ 14	negative	Diapers can get stuck when turned around if you don't tightly wrap them first.
247_ 1	positive	very cool features... great camera with zoom...cool quality pictures... great ringtones... bluetooth feature is great....
93_ 2	neutral	Not only can they be a pain to install, but who needs one extra thing to watch a supply of?
148_ 3	neutral	This is because the Lucent drivers use PIO whereas the Broadcom drivers use DMA.
294_ 2	neutral	The former hogs memory and it takes ages for the computer to start.
233_ 36	negative	Video recording is limited at just 9 seconds.
189_ 24	positive	 FM radio built in (Howard Stern).
100_ 15	positive	3.  Bags are easy to change.
106_ 3	neutral	Hitachi includes a 1/2" straight cutting bit in the package, and I used this to cut out my table.
126_ 2	positive	I couldn't believe what I had been missing.
217_ 21	positive	The Zen Micro is no exception: in addition to the case, it comes with a neck strap, and has all of the necessary cables for syncing and charging.
132_ 267	neutral	Someone told me that he had a 40 GB iPod, and after his computer crashed he lost his paid iTunes music files.
136_ 10	neutral	Not even one glitch.
225_ 58	negative	The flaw is inside the Zen.
181_ 6	neutral	I don't care what ELSE it can do.
66_ 6	positive	I am happy with the fact that I can use any bag in there and dont' have to pay out the nose for replacements.
207_ 25	negative	It barely holds anything and mine just puts a bunch of thread fuzzies all over the player, because the bag is cheap and seems to be coming apart.
175_ 0	neutral	I've had this Linksys router.
166_ 55	neutral	This is especially true if you don't need the!
209_ 1	neutral	Doing what, you ask?
0_ 85	positive	i connected my camera to the tv and played some video clips and for a digital camera to take such good quality clips, i give it 5/5 stars =) oh and btw, while you take video clips, you can zoom it too! (digital zoom only though)...but still...(my old one can't do that...you have to zoom it first if you want then take the video clip.)
132_ 384	positive	 The iPod package comes with everything you need, the AC adaptor, firewire cable (quicker than USB, but slower than USB 2 which it also gives), those snazzy and powerfull headphones, and of course the player.
147_ 2	negative	It is not reliable.
166_ 69	neutral	You need to be careful not to just take down so much security that you allow the bad guys back in your system.
223_ 2	positive	I've had it for about a week now and have to say it's one of the best purchases I've ever made.
189_ 23	neutral	 2.
265_ 10	positive	As I drove across the country I lost reception only in eastern Kentucky's mountains.
290_ 4	neutral	If you want integrated Antivirus and Firewall this is what I'd suggest.
180_ 1	negative	It constantly drops the internet connection and simple things like WALLS in our house block the link so everything is very slow.
276_ 0	neutral	went with T mobile Nokia 6600 replacing my Sony T610.
50_ 0	positive	I, as many others, have waited for many years for the convergence of price, features, size and ease of use to hit that happy center point.
270_ 14	positive	Their customer service agents are always prompt and polite and my service is terrific.
229_ 10	neutral	It comes with a built-in program simply entitled 'Creative MediaSource Audio Converter'.
139_ 20	neutral	Just make sure to get someone to help you configure the encryption if you can not do it yourself.
212_ 16	neutral	Closing: For everyone who is shallow and buys the Ipod only becouse of it's looks (i'm not saying it's necissarily bad), here's a joke: What did the Pencil Sharpener say to t!
196_ 3	neutral	Nevertheless, I still get shirked when someone out of ignorance states "But it's not an IPod!" or "Never heard of it, I'll go with the IPod".
194_ 3	positive	It looks sleek and modern.
67_ 9	neutral	Another tip is to wash out the Champ frequently and spray the inside and lid with Lysol after every full bag is removed.
312_ 5	neutral	If you got stuck do what I did,search for any folder called symantec and delete it! then install that program(assuming you know what you are doing).
0_ 99	positive	it's such a great camera! i think it really was worth the investment =)
298_ 15	neutral	We've only had it 2 days, but so far so good.  (WRONG - SEE UPDATE BELOW)
243_ 31	neutral	I still decided to send in the phone, since insured shipping was only $10.
39_ 1	neutral	I would recommend spending a little money and this will be the perfect digital camera.
186_ 16	positive	It's cute as anything and the glowing blue LED looks super cool around the edges.
287_ 39	negative	The best thing to do with this version, is to leave it on the store shelf. It doesn't work, and will cost you an enormous amount of your time, not to mention your hard earned dollars.
190_ 11	negative	First thing I noticed was that the creative wasn't well made.
142_ 10	neutral	YOU WON'T get connected otherwise.
195_ 30	positive	Its compact and has rounded edges.
131_ 4	neutral	Mainly using core box bits & bull nose bits as well as round over bits.
307_ 5	neutral	Every time I start Eudora, a message from AntiSpam pops up telling me that COM automation needs to be turned on for it to run properly.
79_ 8	positive	With the Champ all you had to do was drop the dirty diaper into the opening and flip the lid.
294_ 3	negative	Nothing spectacular is done by internet security or by antivirus software.
191_ 8	positive	The Micro has an impressive array of very nice features and a well designed user interface.
135_ 11	negative	I even downloaded the product's user manual - useless.
0_ 2	positive	A Digic II-powered image-processing system enables the SD500 to snap a limitless stream of 7-megapixel photos at a respectable clip, its start-up time is tops in its class, and it delivers decent photos when compared to its competition.
187_ 13	positive	The hardcase they give with it must work well.
112_ 5	positive	On top of being a workhorse and ultra reliable, it is just a plunge router that works really well.
0_ 218	neutral	Once I learned how to use the diferent features, it is much easier than my old one to use and view pics.
108_ 0	neutral	I bought this router a couple of months ago from Amazon and have used it a fair amount in that time.
0_ 60	negative	you can set the optical zoom before shooting and than while shooting video adjust a digital zoom in and out however due to the cameras light weight Camera shake is a problem to contend with.
97_ 7	neutral	You will be sorry after a few months.
193_ 53	neutral	Creative says that the software engine for this MP3 is the best hands down.
59_ 1	negative	Even with newborn diapers it filled way too fast.
15_ 19	positive	You have the option to have the flash automatic or off.
194_ 1	positive	I absolutely love it.
239_ 5	negative	Only thing I don't like about it is slow in changing apps, boot up, and sometime it has problem connect thru bluetooth.
132_ 50	neutral	 Wow iPod.
132_ 41	positive	The Ipod is a fine cousin to the early macs and current offerings from Jobs and Company.
110_ 8	positive	It is a great router for a table and with the depth adjustment knob it is easy to adjust depth prescisely.
221_ 20	positive	) No locked-in proprietary business like Apple; this baby plays WMAs too.
0_ 130	neutral	I read all the reviews on cnet, steve's, dpreview and a host of other sites before i decided to buy this camera.
215_ 0	neutral	I had to revise my review today!... If you are still trying to decide Ipod or Zen Micro, Yahoo! has just closed the deal.
225_ 63	neutral	Exactly, warranty voided.
227_ 7	negative	Right now, the Creative software transfers subscription music files very slowly.
108_ 12	negative	The instructions would benefit from some improvement and it would help if the RPMs of the speed settings were mentioned.
193_ 44	neutral	So the download was much slower.
132_ 436	positive	 Has the click wheel and the ability to scan through thousnds of songs and organizes them great.
243_ 5	neutral	Most importantly, it allowed me to get on the Internet via Bluetooth via GPRS flawlessly.
72_ 2	positive	Plus, the fact that it used regular trash bags is great.
169_ 6	neutral	Not once did I have to call tech support or the IT guy at my workplace.
121_ 0	positive	This is a well-made and powerful tool.
276_ 2	positive	speaker phone quality is good, and poping in a 512mb MMC card, it rocks !
132_ 495	neutral	 It's got LOTS of pros, and a couple minor cons, which I will outline below.
252_ 0	neutral	I bought this phone a few months ago and I have been using it since then.
275_ 5	negative	after scouring the various boards i find this is an arbitrary and pervasive problem.
201_ 0	neutral	After heavy duty research and reading reviews, I decided to plunge into the MP3 player circus and got myself the Zen Micro.
134_ 13	neutral	No, of course not.
227_ 10	neutral	The solution?
227_ 8	neutral	It makes USB 2.0 feel like USB 1.1.
0_ 92	neutral	(i can't help but play with the camera always)
173_ 5	neutral	After pulling the Router out and connecting it, I hooked a Linksys WET11 Bridge onto the Tivo.
132_ 19	neutral	iRiver's seems a lot more sturdier than the iPod's.
142_ 0	neutral	I have an RCA cable modem with RCN as my ISP.
136_ 12	neutral	I bought the PC Card for laptops as well, and that was just as easy to install.
132_ 493	neutral	 I set my sights on this super sexy iPod and didn't stop until I finally had one in my hands.
137_ 5	positive	Awesome for the newbie, though I personally like to fasten every bolt myself.
227_ 13	neutral	3.
132_ 334	neutral	 I recommend Shures (shure.com).
205_ 11	positive	The touchpad is great once you get used to it, and I much prefer it to standard buttons or scroll wheels (as on the Dell DJ for example).
132_ 314	neutral	 At $290 (the price I paid) it's quite a bargain.
201_ 23	neutral	The life-span on it, though, is NOT as advertised, but if you're not a heavy user, you can tick in at 9-10 hours of playback.
87_ 3	positive	I ended up buying one for upstairs and one for downstairs because it works so well and because I change him so often downstairs.
58_ 7	neutral	I don't know how this product would hold up to either of these situations.
225_ 33	negative	just too numerous to list: FM radio, which has weak reception, but at least it there, and a microphone, to name just two.
132_ 118	positive	I had a Casio unit, which had given great service, and would have been happy to get another one, but was tempted by the iPod's sleek design, storage capacity, connection options- - firewire and USB, and its integration with iTunes.
179_ 4	positive	When I saw a high gain (low price) antenna was available to the WRT54G router, I thought I'd happily give up some (practically unattainable anyway, since you've got to be in spitting distance from the router) speed in favour of wider coverage.
132_ 40	neutral	Since then, I have been a devotee of the elegant styling and functionality of all things Apple.
204_ 4	positive	The headphones have great sound and durability and mine came with some extras when I bought it (a stand, a belt hook, charger) that I know doesn't come with every one.
275_ 13	neutral	this nokia is going back to china or wherever it came from.
233_ 25	positive	The display and brightness on this phone is quite extraordinary.
132_ 105	positive	. iTunes-- this is a love-hate relationship program; usually people with Mac like this program than people with a PC, but depending on your computer expertise, this could be a difficult program to use, and it is required for an iPod.
187_ 0	positive	I've had this player for more than 4 months and I'm very happy with it.
287_ 3	neutral	Something happened with this release for Norton System Works (2004) and for "Internet Security 2004".
75_ 5	positive	Update I knew that I loved the champ, and useing the diaper genie at a friend's house REALLY reinforced that!
241_ 4	positive	1) Great audio quality overall.
74_ 2	negative	The opening could be a little wider, I suppose, but I haven't really seen anything else that could be improved.
132_ 351	negative	 LOOKS AND DURABILITY: I realize many people are fond of the minimalist white interface.
198_ 0	positive	Initially, I was very impressed, after loading 180 songs it seemed to function very well but then it would lock up on me and a battery removal remedied this, I then downloaded the upgrades and everything seemed to be alright.
235_ 1	negative	My old Siemens s56, on the other hand, worked beautifully with all of the above.
132_ 505	neutral	  It charges quickly and holds a charge for a very long time.
298_ 21	negative	DO NOT BUY ANY HOME VERSION OF NORTON ANYTHING.
190_ 21	neutral	Hands down, better quality than ipod's.
178_ 17	neutral	Best decision I've made in a long time.
194_ 13	positive	The file ripping/transfering software that comes with the player is easy to use.
138_ 9	neutral	I do know what wires go !
225_ 51	neutral	Using right angled jacks on your headphones, which minimizes the movement of the headphones while plugged in, won't alleviate the problem.
35_ 12	positive	The macro mode works well, although it takes some practice since the camera doesn't clearly indicate when it can't focus.
193_ 2	neutral	They have a list of compatible players which I miss read.
287_ 12	negative	Also if you do manage to get it installed, any problems with LiveUpdate or with System Works will also affect the functionality and/or the process of updating Internet Security.
140_ 5	neutral	Then I tried the do-it-yourself method of following the step-by-step instructions.
217_ 1	neutral	The hook with this MP3 player, distinguishing it from the others, is clearly going to be the OS applications it provides.
132_ 163	negative	My ipod freezes occasionally, which is especially annoying when you're in the middle of a game of "brick." *
228_ 2	neutral	Apple apparently has built up a very nice following of brainwashed consumers.
132_ 290	neutral	Don't apply the black cushioned protectors.
11_ 6	positive	The SS body is wonderful, feels high-quality.
54_ 14	positive	We empty ours every day and we have never had an odors from it!
276_ 6	negative	I could hardly use it without a recharge in 2 days!
16_ 0	positive	The new Canon s300 is 33% larger and 26% heavier than the S100.
119_ 1	positive	It is currently permanently mounted (3 years now) in my router table and will most likely stay there until its shot.
181_ 10	negative	Unfortunately, the touch-pad issues [non-intuitive] and poor instruction guide killed it.
132_ 255	neutral	 This review will contain some comparisons to other MP3 players (mainly the Rio Nitrus) for interested consumers.
296_ 3	neutral	I am going to buy PC-cillium ASAP.
140_ 2	neutral	After asking around, I found out I didn't.
316_ 2	negative	However, Symantec has taken a significant turn for the worse with this release.
140_ 10	positive	Yes, the 1-800 number probably redirected me to someone in India, but the guy was easy to understand, and he helped solve the problem.
132_ 376	neutral	The iRivers is also short, and lets face it, what is more likely to brake or go wrong, the Apple iPod or Creative Zen, iRiver.
320_ 7	neutral	I did not use the Rnis.exe, since I have WinFax Pro on my system. I did not touch the Windows Registry, for the same reason.
188_ 10	negative	the headphones are not very comfortable, but most people have a certain style they like so just go buy new ones or keep the ones you have.
208_ 1	neutral	For years I've downloaded songs and burned CDs, but I decided to simplify my life and get an mp3 player.
132_ 212	neutral	  Apple provides a good discussion of the battery technology at www.apple.com/batteries (and this web address is noted in the iPod manual)
323_ 2	neutral	Even though I had 6+ months left on the McAfee subscription, I decided to move on and buy Norton Internet Security 2004 (NIS).
132_ 68	neutral	However, he quickly helped me, and I have been enjoying my replacement 20 gigabyte click-wheel iPod for several months now.
233_ 5	neutral	Now I'm a techy and like getting technical about things so I'd brief you in on the few features I liked about this phone-
195_ 39	neutral	This is a must have.
225_ 11	positive	The clarity is unbelievable, which means you can cram almost the full 2,5!
123_ 5	positive	I did like the heft of the machine.
65_ 1	neutral	and what a Godsend!
313_ 6	positive	The only free help you get is in renewing your subscription!
309_ 0	negative	The problems I had installing Norton extended way beyond what Symantec should reasonably expect the public to deal with.
132_ 176	negative	 The iPod comes formatted for the Mac, but within seconds of plugging it into a PC, is automatically reformatted for Windows.  (The HP version comes with Windows formatting, and takes seconds to change to Mac.) Although the iPod can be changed from one format to another, you will lose all of your music and data when doing so.
69_ 0	neutral	It was a PAIN.
139_ 3	neutral	People that complain about this product not standing up to hardcore use are fooling themselves.
280_ 0	negative	I have read the installation instructions for both NIS 2004 and NAV 2004 prior to installation, but still ended up with the same result...junk software.
207_ 0	neutral	UPDATE March 3rd, 2005: I bought my Dark Blue Zen Micro back in November, when they first came out.
256_ 2	positive	I love the Bluetooth; easy to use with a wireless Jabra headset.
190_ 25	neutral	If you do not care about sound/music quality in the least, and don't mind the ability to store 800 songs less than promised, get the creative zen micro.
192_ 0	neutral	Update 8/11/05:  The latest release of the iPOD firmware fixes teh calender sync bug i noted below.
0_ 33	neutral	I can't comment on most of the manual features of the camera because I've been shooting in auto mode, but based on my experience so far, manual adjustment, while available, won't be needed for most of the shots I will be taking.
132_ 520	neutral	Product Of The Decade
216_ 1	neutral	After using it for a week, I wish I had purchased the Ipod.
200_ 0	negative	It had issues right off the bat, with freezing up, staying in 'SHUTTING DOWN' mode, and just not functioning very well in general.
192_ 10	neutral	 Though rated at 12 hrs, I could barely manage 8 and I have two spares as well.
132_ 517	neutral	  I am so impressed with the iPod that our next purchase will likely be a Mini Mac.
243_ 29	neutral	I did a little research and discovered that the repair could be done by any basic cell-phone for $30.
240_ 11	positive	It's good.
267_ 11	positive	I've connected the phone with two laptops and a iPaq 4155.
289_ 0	negative	I had a question about the pros and cons of turning off the Norton firewall vs. the windows firewall, and waited 45 minutes to speak with a tech support representative because I did not have a "customer priority ID number."
108_ 5	positive	The plunge lock and power switch are very easily accessible which is a must when doing free hand routing.
132_ 500	positive	The ear buds that come with it look cheap, but the sound quality is amazing.
193_ 56	positive	The Zen was an impressive purchase and I would highly recommend it to anyone using Napster.
175_ 4	positive	There is an open-source firmware on the net which has tons of extra features.
206_ 16	positive	So far I have used all of the above-mentioned features, and find them well designed, and easy to understand.
191_ 25	negative	The only reason for not giving it 5 stars: the claimed battery life of 12 hours is very optimistic - possible maybe if you really sit down and listen continuously for 12 hours without ever touching the player, but in real life I can probably get 6-8 hours at most.
218_ 2	positive	This is a perfect blend to accomplish both tasks.
242_ 2	negative	The phone must be shut down & taken apart to change the memory card... and turning the phone back on takes a little while.
318_ 1	positive	This is also the case with NIS 2004.
132_ 259	positive	  However after purchasing a 20 GB iPod it's clear to see the superiority.
125_ 1	neutral	If one fails or simply doesn't perform I know I'll let it sit on the shelf so I either sell it or give it away.
301_ 0	negative	I recommended this for my father based on my experience with previous versions.
132_ 367	neutral	 Apple is already being outpaced by Creative Labs and Sony on the battery front, and just about any non-Apple player allows you more compatibility with download services than Apple's iTunes-only program.
0_ 9	negative	I did see the review here and other places about a cracked LCD screen.
264_ 3	neutral	But watch the Amazon rebates on these (T-Mobile rebate is fine).
224_ 6	negative	I had the second one for less than two weeks when I noticed a rattling/humming/buzzing sound while music was played.
83_ 4	positive	It doesn't stink, ever (like some have assumed since it doesn't wrap each diaper into its own neat little cocoon).
265_ 5	positive	I have a couple hundred contacts and the menu loads within a few seconds, no big deal.
38_ 2	positive	Very easy to use for someone like me who's just hopping on the digital camera bandwagon.
163_ 1	neutral	Cisco (let's be honest they own Linksys) has lowered the memory and processing power of the newer versions of this device.
217_ 17	neutral	However, I do know about a dozen people with well over 4000 MP3s each.
126_ 3	positive	If you're looking for a 3hp plunge router, the Hitachi M12V is your best bet to stretch your equipment budget.
132_ 352	neutral	 I'm not one of them.
0_ 8	negative	I thought given all the "10" reviews about this camera that I would buy it in spite of being a bit pricey.
132_ 235	positive	 I still give the iPod five stars, though, as it could have been something I did incorrectly during the install (though I did follow the onscreen prompts) so I'll give Apple the benefit of the doubt.
214_ 29	positive	Otherwise, I am extremely please with the Creative Zen Micro 5GB MP3 player.
322_ 8	neutral	I can't recommend their programs enough.
134_ 7	neutral	They!
287_ 2	negative	For purposes of clarity, here is my review from that product,edited to be appropriate for this product, since, for the most part, they share many of the same problems.
265_ 7	positive	The camera is adequate and if I want high-res photos I'll use my digital camera instead.
135_ 5	neutral	I am a generally computer-savvy person; not an IT expert by any means (which is what router configuration sometimes seems to require), but I can install and manage most computer stuff without too much support.
229_ 6	positive	However, the Ipod does not come close to the number of extra features that the 'Zen Micro' has to offer.
221_ 5	positive	Sound quality? Phenomenal.
219_ 0	negative	If you buying this player to use with Napster to Go, wait a while.
132_ 404	neutral	The thousands of songs at your fingertips thing, you just can't beat that with a stick.
99_ 0	neutral	Let me just say this... After being a nanny for almost 10 years I have tried them all.
103_ 4	negative	However, it is much bigger, bulkier, and heavier than my other router and I would not like to use it freehand (I keep it mounted in a table).
183_ 39	positive	The Zen Micro FM receiver is ok, not great.
125_ 6	positive	I've yet to find the limitation for this Hitachi (my only Hitachi tool, by the way) and quite frankly, I don't know that I have the muscle to push this machine any harder.
27_ 0	positive	If compact size is your highest priority in a 2-megapixel camera, the Canon PowerShot S100 Digital Elph is a standout choice and aptly named for its diminutive design.
225_ 39	neutral	I've had Dell Pocket DJ owners, IPOD mini AND Shuffle owners marvel at this thing.
187_ 24	negative	There are 2 things that need fixing  First is the battery life. It will run for 6 hrs without problems with medium usage of the buttons.
132_ 372	neutral	If you want colour screens, photos, videos etc, buy the latest (extremely expensive) model, I think the new 60GB has all the extras.
125_ 0	neutral	I have 6 routers, but have owned about 10 over the years.
195_ 35	neutral	You get a USB cable headphones, a pouch, software except headphones you will like every thing else.
203_ 1	negative	You have to wonder why Creative can't get this right.
170_ 1	positive	I guess the two antennae help with that besides making it look cooler.
131_ 17	neutral	I am now waiting for this one to stop.
183_ 0	neutral	Two days after writing this review below, I want to remove another two stars.
54_ 7	positive	The Diaper Champ is the best we found!
280_ 3	positive	It can not be the computer or the owner, since I purchased McAfee Anti-Virus 8 and it installs and works fine with no problems.
71_ 11	neutral	It's certainly not worth the money or the upkeep.
11_ 5	neutral	The zoom range is a little narrow (35-70mm in 35mm film equivalent), but given that the camera is the same as my wallet, I can't think of any real complaint.
0_ 44	negative	After reading reviews of LCD problems, cracked, black blobs etc, I figured that it was probably a very limited problem.
193_ 39	neutral	First I removed each piece and laid them out on my coffee table.
132_ 257	neutral	However I looked up some consumer reviews online only to find out it had the shortest warranty of any MP3 player on the market, and was notorious for having poor customer service and completely breaking after 90 days (when the warranty expires, surprise, surprise).
314_ 5	neutral	BEWARE!!!!
111_ 18	positive	Can recommend the Hitachi in this ergonomic arena -- at the price quoted on Amazon it is a bargain.
287_ 44	negative	Avoid this product at all costs.
166_ 48	neutral	You may only have one computer.
209_ 13	neutral	An aside about sound quality: You can have good sound or 2,000+ songs, not both.
277_ 2	positive	Love the speaker phone.
132_ 71	negative	but I had to give you four because the service for my brand-new iPod was terribly slow.
266_ 6	negative	If your looking for a phone thats mainly for calls and killing time this is the one you want.
32_ 22	positive	It really is the perfect travel  camera, plus it offers the convenience of digital photography.
221_ 22	positive	Gets nice sound too.
148_ 2	positive	I also wanted to switch to Broadcom hardware (which the linksys uses) because my WiFi MiniPCI card in my dell laptop with lucent silicon in it used 70% of my 1.2Ghz laptop's CPU when using the wireless at full speed.
248_ 1	negative	If you are purchasing this phone, then make sure you can handle the speed of this phone.
243_ 21	negative	Only then did I learn the truth -- THIS PHONE DOES NOT WORK WITH PALM PDAS!
233_ 41	positive	This makes for a great phone.
233_ 16	neutral	I upgraded mine to a 128 MB MMC Card via which I can store unlimited number of messages, take a thousand pictures and videos.
225_ 30	neutral	going into the Zen from my computer, so my stubby, clumsy fingers could cordinate better with my color blind, near, far and mid sighted eyes.
193_ 30	neutral	Accessories are in reusable bags unlike the Nomad which requires you to tear each back plastic store bag open.
194_ 11	positive	The battery has a long life.
319_ 5	negative	HOWEVER, I AM VERY DISAPPOINTED WITH THIS PRODUCT AND WITH SYMANTEC.
138_ 12	negative	The only other problem was that security for the wireless connection.
21_ 3	positive	But this DOES work even if you turn off the LCD viewing -- great  battery saver.
239_ 1	positive	I own this phone for about 6 months now, I have used the following features: bluetooth connection to laptop and desktop for sync contacts and calendars with Outlook, transfer files (movies, songs), I have many movies on it now with a 512MB memory card that it takes.
